cow,date,hour,in_alleys,rest,eat,activity_level,label,oestrus,lameness,mastitis,other_disease,ok,physio_label
156,2015-03-22,14,216.649,3383.35,0.0,-743.50666,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,15,672.939,1161.55,1765.51,582.02794,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,16,835.312,28.91,2709.079,1264.8138,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,17,383.541,0.0,3213.125,1410.87906,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,18,883.767,2230.736,485.496,-167.75824,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,19,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,20,179.442,3419.448,0.0,-757.76232,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,21,3.332,3596.667,0.0,-826.70029,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,22,1176.493,1377.999,969.993,278.69617,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,23,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-22,24,18.885,3581.114,0.0,-820.63462,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,1,33.332,3566.667,0.0,-815.00029,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,2,9.996,3588.894,1.109,-823.38048,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,3,131.044,3466.176,0.0,-776.25344,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,4,300.934,3286.846,12.219,-702.69316,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,5,0.0,3599.999,0.0,-827.99977,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,6,1821.995,998.026,779.978,389.56398,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,7,147.581,26.125,3356.272,1427.23845,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,8,3078.231,204.029,112.846,492.98561,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,9,2027.832,57.295,1478.479,932.23645,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,10,273.535,0.0,3243.462,1406.01964,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,11,565.083,2846.362,184.093,-486.93092,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,12,456.28,3050.032,65.802,-600.86572,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,13,2102.729,346.283,1150.987,740.20609,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,14,57.991,0.0,3542.008,1496.92192,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,15,2587.247,0.0,1012.752,839.31536,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,16,377.759,312.156,2884.938,1200.31952,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,17,213.728,3386.271,0.0,-744.64585,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,18,231.27,3368.729,0.0,-737.80447,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,19,458.291,3141.708,0.0,-649.26628,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,20,862.842,2638.629,92.962,-429.78591,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,21,1389.291,2196.795,13.913,-277.13283,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,22,151.829,3448.17,0.0,-768.78646,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,23,722.299,2785.956,91.744,-486.66956,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-23,24,179.539,3418.24,0.0,-757.46896,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-24,1,257.817,3331.067,7.779,-721.62751,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,2,95.557,3504.442,0.0,-790.73254,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,3,22.239,3577.76,0.0,-819.32656,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,4,123.908,3476.091,0.0,-779.67565,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,5,30.009,3569.99,0.0,-816.29626,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,6,2014.159,358.967,1226.873,754.98969,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,7,609.545,0.721,2960.257,1340.66931,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,8,204.098,3389.78,0.0,-746.99372,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,9,110.173,3489.826,0.0,-785.0323,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,10,97.402,209.842,3284.409,1346.77244,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,11,799.393,0.0,2770.565,1291.54018,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,12,261.228,2661.023,677.748,-285.58465,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,13,145.005,3442.729,12.265,-763.47557,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,14,1508.403,763.53,1328.066,623.5203,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,15,1917.648,1105.285,577.066,294.97585,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,16,345.971,0.0,3191.745,1395.88826,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,17,350.992,2773.015,475.992,-381.71809,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,18,100.68,3499.319,0.0,-788.73457,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,19,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,20,6.677,3593.322,0.0,-825.39574,disturbance,0.0,0.0,1.0,0.0,0,mastitis
156,2015-03-24,21,7.79,3592.209,0.0,-824.96167,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,22,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,23,66.747,3533.252,0.0,-801.96844,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-24,24,38.89,3561.109,0.0,-812.83267,disturbance,0.0,0.0,1.0,0.0,0,mastitis
156,2015-03-25,1,40.564,3559.435,0.0,-812.17981,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,2,24.444,3575.555,0.0,-818.46661,disturbance,0.0,0.0,1.0,0.0,0,mastitis
156,2015-03-25,3,275.498,3324.501,0.0,-720.55555,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,4,34.983,3565.016,0.0,-814.3564,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,5,34.98,3565.019,0.0,-814.35757,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,6,1855.684,330.562,1413.753,814.65644,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,7,179.854,0.0,3420.145,1465.23754,disturbance,0.0,0.0,0.0,1.0,0,other_disease
156,2015-03-25,8,318.221,2633.16,630.297,-289.9867,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,9,1062.438,2490.928,46.633,-383.3375,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,10,66.604,207.604,3325.791,1359.73994,disturbance,0.0,0.0,0.0,1.0,0,other_disease
156,2015-03-25,11,664.429,1708.674,1204.141,219.05284,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,12,0.0,3599.999,0.0,-827.99977,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,13,1133.087,1515.329,946.033,230.10211,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,14,570.702,675.22,2317.411,909.32434,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,15,1541.807,1099.52,958.672,396.44176,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,16,3435.96,0.0,164.039,618.64998,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,17,2094.7,14.455,1483.068,954.71591,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,18,273.455,3326.544,0.0,-721.35232,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,19,62.217,3537.782,0.0,-803.73514,disturbance,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-25,20,260.14,3319.3,20.559,-713.18182,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,21,274.862,3322.361,0.0,-720.16511,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,22,222.21,3377.789,0.0,-741.33787,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,23,252.591,0.0,3347.408,1446.32592,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-25,24,870.515,142.616,2583.534,1191.565,disturbance,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-26,1,38.87,3561.129,0.0,-812.84047,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,2,30.549,3569.45,0.0,-816.08566,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,3,236.711,3350.517,12.771,-727.38133,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,4,188.505,3411.494,0.0,-754.48282,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,5,23.311,3576.688,0.0,-818.90848,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,6,1210.47,326.774,2062.755,984.87428,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,7,480.459,499.992,2576.221,1043.8881,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,8,8.883,3591.116,0.0,-824.5354,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,9,106.643,3493.356,0.0,-786.409,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,10,1507.455,57.756,2034.788,1082.51988,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,11,122.874,0.0,3458.781,1472.34786,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,12,437.084,3162.915,0.0,-657.53701,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,13,378.789,2405.131,816.079,-149.82071,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,14,479.629,1599.097,1503.439,340.39271,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,15,1989.83,1228.255,381.914,196.27803,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,16,409.836,296.608,2841.291,1190.69614,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,17,24.447,3575.552,0.0,-818.46544,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,18,33.355,3563.317,0.0,-814.22611,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,19,725.818,2871.956,2.225,-543.4845,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,20,83.311,3515.577,0.0,-795.25295,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,21,203.47,3396.529,0.0,-748.64647,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,22,277.909,1987.934,1331.937,146.65416,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,23,257.174,0.0,3312.83,1432.53644,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-26,24,449.328,2528.67,622.001,-248.4612,control,0.0,0.0,0.0,0.0,1,ok
156,2015-03-27,1,88.848,3511.151,0.0,-793.34905,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,2,201.582,3392.311,0.0,-747.97841,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,3,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,4,41.116,3544.436,0.0,-808.64172,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,5,59.444,3525.554,0.0,-801.36638,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,6,1816.727,504.748,1278.524,711.56436,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,7,622.95,923.743,1997.795,726.28501,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-27,8,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,9,136.591,1938.259,1525.149,216.61757,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,10,454.881,198.413,2916.691,1252.15619,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,11,1241.868,2358.131,0.0,-343.67125,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,12,887.956,2712.043,0.0,-481.69693,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,13,142.049,827.825,2630.125,936.98059,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,14,783.072,1726.69,1076.292,180.19546,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,15,1463.552,1173.568,962.879,368.65686,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,16,529.542,259.478,2795.332,1199.08622,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,17,18.398,3581.601,0.0,-820.82455,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,18,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,19,111.879,3488.12,0.0,-784.36696,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-03-27,20,15.019,3584.98,0.0,-822.14236,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,21,100.148,3491.502,8.349,-783.5152,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,22,69.524,3530.475,0.0,-800.88541,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,23,69.489,3530.51,0.0,-800.89906,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-03-27,24,199.589,3395.959,4.451,-747.26691,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,1,544.148,3007.563,42.746,-586.72249,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,2,9.997,3590.002,0.0,-824.10094,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,3,23.319,3576.68,0.0,-818.90536,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,4,220.911,3356.872,21.103,-727.87154,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,5,1987.027,471.558,1140.299,688.39156,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,6,857.99,105.474,2601.008,1205.44274,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-01,7,173.95,3426.049,0.0,-760.15927,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,8,41.622,3191.205,367.172,-573.10539,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,9,15.542,0.0,3584.457,1507.95866,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,10,536.371,1453.172,1539.395,398.1357,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,11,178.831,3421.168,0.0,-758.25568,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,12,226.654,1434.093,1939.252,520.90909,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-01,13,278.643,1727.797,1533.494,291.25705,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,14,1155.84,1352.76,1091.399,332.18718,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,15,444.175,451.248,2659.495,1084.26886,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,16,297.622,3302.377,0.0,-711.92719,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-01,17,60.335,3530.762,0.0,-802.42166,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,18,448.082,421.237,2699.269,1108.50159,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,19,326.711,3273.288,0.0,-700.58248,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,20,351.014,3228.988,13.334,-680.90472,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,21,6.666,3593.333,0.0,-825.40003,management_changes,0.0,0.0,1.0,0.0,0,mastitis
156,2015-04-01,22,306.429,3291.353,1.107,-707.51761,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,23,149.348,3449.539,1.112,-769.03125,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-01,24,37.78,3562.219,0.0,-813.26557,management_changes,0.0,0.0,1.0,0.0,0,mastitis
156,2015-04-02,1,86.064,3513.935,0.0,-794.43481,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,2,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,3,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,4,142.729,3454.487,1.671,-770.99355,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,5,1873.635,562.922,1163.442,658.95518,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,6,360.209,830.798,2364.04,859.4467,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,7,221.111,3286.193,73.831,-689.43761,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,8,1274.698,1876.76,389.699,-64.02954,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,9,148.208,2232.957,1197.186,12.95129,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,10,260.37,0.0,3275.787,1417.48974,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,11,603.401,2399.108,543.086,-227.15456,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-02,12,355.435,936.714,2307.85,810.72238,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,13,254.502,405.379,2894.549,1163.19373,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,14,1793.705,1478.444,327.85,84.64768,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,15,128.305,0.0,3471.694,1478.64028,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,16,448.907,2702.959,448.133,-361.63959,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,17,849.828,2431.9,304.939,-295.29014,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-02,18,13.87,3586.129,0.0,-822.59047,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,19,53.905,3536.648,1.665,-804.10494,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-02,20,20.566,3579.433,0.0,-819.97903,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,21,611.714,345.917,2595.7,1108.50733,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-02,22,56.582,3542.31,0.0,-805.67818,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-02,23,176.602,3407.299,14.992,-749.12581,management_changes,0.0,0.0,1.0,0.0,0,mastitis
156,2015-04-02,24,428.466,3167.088,4.445,-658.00878,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,1,378.368,3221.631,0.0,-680.43625,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,2,35.562,3557.768,0.0,-812.59672,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,3,43.369,3556.63,0.0,-811.08586,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,4,46.706,3549.952,0.0,-809.016,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,5,1474.309,989.242,1136.448,485.67194,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,6,1396.068,1701.417,438.587,16.25151,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,7,191.694,3379.963,28.342,-734.81681,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,8,112.214,689.496,636.141,126.54938,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,9,272.307,20.023,3284.295,1418.36773,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,10,854.565,411.498,2292.229,1004.82204,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,11,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,12,554.065,1662.311,1367.488,280.66383,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,13,28.439,3571.56,0.0,-816.90856,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,14,1824.92,832.614,942.465,496.32128,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,15,526.046,897.142,2110.82,764.3691,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-03,16,1100.794,1602.133,853.564,166.13333,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,17,1108.979,1670.325,738.774,103.54697,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,18,196.92,3380.251,11.682,-741.04409,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,19,156.808,3376.43,0.0,-751.48962,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,20,157.347,3430.968,4.451,-762.0777,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-03,21,1383.225,637.584,1503.618,706.19124,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,22,652.283,109.456,2785.476,1249.09032,management_changes,0.0,0.0,1.0,0.0,0,mastitis
156,2015-04-03,23,344.441,2644.975,603.364,-299.82081,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-03,24,33.334,3565.552,0.0,-814.74352,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,1,0.0,3599.999,0.0,-827.99977,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,2,53.863,3546.136,0.0,-806.9932,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-04,3,209.44,3390.559,0.0,-746.31817,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-04,4,354.575,3245.424,0.0,-689.71552,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,5,2294.853,989.388,315.758,272.2356,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,6,162.82,0.0,3437.179,1469.66638,management_changes,0.0,0.0,1.0,0.0,0,mastitis
156,2015-04-04,7,1082.058,63.893,2436.827,1181.90123,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,8,572.509,1069.173,1956.097,667.25239,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-04,9,10.001,3589.998,0.0,-824.09938,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,10,20.552,3579.447,0.0,-819.98449,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,11,461.754,2160.807,977.438,-12.58101,management_changes,0.0,0.0,0.0,1.0,0,other_disease
156,2015-04-04,12,1134.728,1365.548,986.343,281.7445,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,13,142.817,3457.182,0.0,-772.30114,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,14,1943.806,798.876,857.317,487.34062,management_changes,0.0,0.0,1.0,0.0,0,mastitis
156,2015-04-04,15,488.308,144.685,2967.006,1290.99425,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,16,1768.455,1812.645,18.899,-126.01797,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,17,571.223,365.444,2632.208,1112.87092,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,18,100.036,3494.959,0.0,-787.83481,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,19,271.767,3321.559,1.113,-720.00839,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,20,66.152,3524.955,0.0,-800.15533,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,21,42.222,3553.883,0.0,-810.63757,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,22,760.646,732.322,2073.709,824.22708,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-04,23,810.332,2789.667,0.0,-511.97029,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-04,24,864.906,2735.093,0.0,-490.68643,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,1,594.863,3005.136,0.0,-596.0032,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,2,86.614,3513.385,0.0,-794.22031,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,3,456.84,3143.159,0.0,-649.83217,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,4,1363.045,2236.954,0.0,-296.41222,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,5,2114.469,1485.53,0.0,-3.35686,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,6,392.624,106.484,3100.891,1340.70274,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-05,7,1192.427,1357.559,1028.937,310.70329,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,8,94.694,0.0,3505.305,1487.37914,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,9,406.34,961.359,2111.834,730.87211,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-05,10,7.781,3592.218,0.0,-824.96518,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,11,4.447,3595.552,0.0,-826.26544,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,12,233.232,1334.488,2032.279,583.94206,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-05,13,1487.151,2102.841,10.007,-241.50633,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,14,1123.593,1102.864,1373.542,503.0038,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-05,15,900.257,32.806,2666.936,1256.60886,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,16,1090.155,1409.409,1098.211,311.50935,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,17,456.029,952.037,2141.794,753.54961,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,18,153.605,3446.394,0.0,-768.09382,management_changes,1.0,0.0,0.0,0.0,0,oestrus
156,2015-04-05,19,354.671,3245.328,0.0,-689.67808,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,20,33.331,3566.668,0.0,-815.00068,management_changes,0.0,1.0,0.0,0.0,0,lameness
156,2015-04-05,21,203.319,3393.348,1.11,-747.4728,management_changes,0.0,1.0,0.0,0.0,0,lameness
